movie_id,year,platform,rating_count,meta_country,runtime_min,runtime_text,mean_rating,title,rating_distribution_1_to_5,genres,reviews_count,rating_distribution,url,meta
3808604.0,2010.0,Douban,105447,,,,8.1,危情三日 The Next Three Days,,Drama / Action / Romance / Thriller / Crime,,"['27.1', '52.0', '19.4', '1.3', '0.2']",https://movie.douban.com/subject/3808604/,
10450409.0,2011.0,Douban,125630,,,,8.9,赛德克·巴莱(上) 賽德克·巴萊(上)太陽旗,,Drama / History / War,,"['56.1', '35.9', '7.2', '0.6', '0.2']",https://movie.douban.com/subject/10450409/,
2147836.0,2011.0,Douban,82708,,,,5.8,青蜂侠 The Green Hornet,,Comedy / Action / Crime,,"['6.4', '14.8', '47.8', '24.0', '6.9']",https://movie.douban.com/subject/2147836/,
5919662.0,2011.0,Douban,37881,,,,9.3,皇家律师 第一季 Silk Season 1,,Drama,,"['68.8', '26.6', '4.0', '0.4', '0.1']",https://movie.douban.com/subject/5919662/,
4132395.0,2011.0,Douban,10425,,,,7.5,国民警卫队 The Guard,,Comedy / Crime,,"['16.4', '47.9', '31.6', '3.6', '0.5']",https://movie.douban.com/subject/4132395/,
4896303.0,2011.0,Douban,13816,,,,8.4,哆啦A梦：新·大雄与铁人兵团 新・のび太と鉄人兵団 〜はばたけ 天使たち〜,,Animation,,"['40.6', '42.0', '15.8', '1.2', '0.3']",https://movie.douban.com/subject/4896303/,
4132407.0,2011.0,Douban,63491,,,,7.8,捕蝇纸 Flypaper,,Comedy / Mystery / Crime,,"['20.5', '51.6', '25.0', '2.4', '0.4']",https://movie.douban.com/subject/4132407/,
4724373.0,2011.0,Douban,140401,,,,6.9,死神来了5 Final Destination 5,,Thriller / Horror,,"['12.0', '29.2', '49.3', '8.2', '1.2']",https://movie.douban.com/subject/4724373/,
24751811.0,2011.0,Douban,40748,,,,9.7,剧院魅影：25周年纪念演出 The Phantom of the Opera at the Royal Albert Hall,,Drama / Music / Musical,,"['86.9', '11.2', '1.6', '0.1', '0.2']",https://movie.douban.com/subject/24751811/,
6383567.0,2011.0,Douban,16483,,,,6.2,猫：看见死亡的双眼 고양이 : 죽음을 보는 두 개의 눈,,Horror,,"['5.6', '18.3', '58.2', '15.6', '2.3']",https://movie.douban.com/subject/6383567/,
3217169.0,2011.0,Douban,177843,,,,8.9,勇士 Warrior,,Drama / Family / Sport,,"['54.4', '35.3', '9.1', '0.8', '0.3']",https://movie.douban.com/subject/3217169/,
5285692.0,2011.0,Douban,6914,,,,7.5,一命,,Drama,,"['17.6', '45.4', '32.8', '3.4', '0.8']",https://movie.douban.com/subject/5285692/,
5374152.0,2011.0,Douban,13377,,,,6.6,灵动：鬼影实录3 Paranormal Activity 3,,Thriller / Horror,,"['9.4', '28.7', '49.0', '10.6', '2.3']",https://movie.douban.com/subject/5374152/,
5349275.0,2011.0,Douban,90756,,,,9.0,魔法少女小圆 魔法少女まどか☆マギカ,,Animation / Mystery / Thriller / Fantasy,,"['62.7', '28.3', '7.5', '1.0', '0.5']",https://movie.douban.com/subject/5349275/,
6557005.0,2011.0,Douban,137600,,,,9.2,生活大爆炸 第五季 The Big Bang Theory Season 5,,Comedy,,"['67.0', '26.6', '5.8', '0.4', '0.1']",https://movie.douban.com/subject/6557005/,
3792848.0,2011.0,Douban,145366,,,,8.9,相助 The Help,,Drama,,"['52.0', '40.3', '7.2', '0.4', '0.1']",https://movie.douban.com/subject/3792848/,
3041264.0,2011.0,Douban,108951,,,,6.1,洛杉矶之战 Battle: Los Angeles,,Action / Sci-Fi,,"['5.3', '21.1', '52.3', '17.3', '4.0']",https://movie.douban.com/subject/3041264/,
4925440.0,2011.0,Douban,7605,,,,8.5,洪武大案,,Drama / History,,"['52.7', '31.6', '9.4', '1.4', '4.9']",https://movie.douban.com/subject/4925440/,
4313109.0,2011.0,Douban,29393,,,,7.4,登陆之日 마이 웨이,,Drama / Romance / War,,"['20.2', '38.8', '32.4', '6.2', '2.4']",https://movie.douban.com/subject/4313109/,
34973723.0,2011.0,Douban,795,,,,8.9,迪奥·真我 Dior J'adore,,Short / Music,,"['60.7', '27.3', '10.4', '1.0', '0.7']",https://movie.douban.com/subject/34973723/,
10477598.0,2011.0,Douban,144644,,,,9.5,罗小黑战记,,Drama / Comedy / Action / Animation / Fantasy,,"['81.5', '14.9', '2.3', '0.3', '1.2']",https://movie.douban.com/subject/10477598/,
4913185.0,2011.0,Douban,86060,,,,8.2,杀戮 Carnage,,Drama / Comedy,,"['32.9', '48.4', '16.4', '1.9', '0.5']",https://movie.douban.com/subject/4913185/,
4821046.0,2011.0,Douban,92475,,,,5.0,关云长,,Action / Biography / History / Costume,,"['3.0', '8.5', '39.6', '34.6', '14.3']",https://movie.douban.com/subject/4821046/,
6064183.0,2011.0,Douban,9950,,,,7.5,海贼王3D电影版：追寻草帽 ONE PIECE 3D 麦わらチェイス,,Animation,,"['23.7', '35.8', '34.0', '5.4', '1.1']",https://movie.douban.com/subject/6064183/,
2998340.0,2011.0,Douban,12363,,,,6.7,仪式 The Rite,,Drama / Thriller / Horror,,"['8.5', '30.7', '50.7', '9.0', '1.1']",https://movie.douban.com/subject/2998340/,
6952630.0,2011.0,Douban,19142,,,,9.6,玄奘之路,,Documentary / History,,"['81.8', '15.6', '2.2', '0.2', '0.2']",https://movie.douban.com/subject/6952630/,
6402151.0,2011.0,Douban,28085,,,,8.8,勇者义彦与魔王城 勇者ヨシヒコと魔王の城,,Drama / Fantasy / Adventure,,"['52.4', '36.0', '9.8', '1.3', '0.5']",https://movie.douban.com/subject/6402151/,
5247088.0,2011.0,Douban,71028,,,,7.8,法证先锋3 法證先鋒Ⅲ,,Drama / Romance / Crime,,"['22.7', '47.7', '26.9', '2.3', '0.4']",https://movie.douban.com/subject/5247088/,
5316829.0,2011.0,Douban,36886,,,,8.9,好想告诉你 第二季 君に届け 2ND SEASON,,Romance / Animation,,"['56.8', '33.2', '9.0', '0.7', '0.2']",https://movie.douban.com/subject/5316829/,
6985986.0,2011.0,Douban,40825,,,,8.6,驯龙高手番外篇：龙的礼物 Dragons: Gift of the Night Fury,,Animation / Short / Family / Adventure,,"['43.8', '41.5', '13.9', '0.7', '0.1']",https://movie.douban.com/subject/6985986/,
3569943.0,2011.0,Douban,92523,,,,7.0,命运规划局 The Adjustment Bureau,,Romance / Sci-Fi,,"['10.1', '36.7', '46.3', '6.1', '0.7']",https://movie.douban.com/subject/3569943/,
4014405.0,2011.0,Douban,36076,,,,5.9,狂暴飞车 Drive Angry 3D,,Action / Thriller / Crime / Fantasy,,"['5.9', '16.6', '50.1', '22.0', '5.4']",https://movie.douban.com/subject/4014405/,
5993185.0,2011.0,Douban,136208,,,,7.2,星空,,Drama / Romance / Fantasy,,"['15.8', '36.8', '39.6', '6.7', '1.1']",https://movie.douban.com/subject/5993185/,
2210143.0,2011.0,Douban,21691,,,,5.8,牛仔和外星人 Cowboys & Aliens,,Action / Sci-Fi / Thriller / Western,,"['4.2', '13.9', '53.7', '23.5', '4.7']",https://movie.douban.com/subject/2210143/,
4709671.0,2011.0,Douban,48188,,,,7.2,胡佛 J. Edgar,,Drama / Homosexual / Biography / History / Crime,,"['11.1', '41.6', '43.0', '3.8', '0.5']",https://movie.douban.com/subject/4709671/,
5977835.0,2011.0,Douban,328654,,,,8.4,桃姐,,Drama / Family,,"['34.8', '50.3', '13.8', '0.9', '0.3']",https://movie.douban.com/subject/5977835/,
6225992.0,2011.0,Douban,67261,,,,5.8,幸福额度,,Comedy / Romance,,"['3.8', '16.3', '51.6', '23.0', '5.3']",https://movie.douban.com/subject/6225992/,
5941687.0,2011.0,Douban,1535,,,,5.9,请认真的和我恋爱 真剣で私に恋しなさい!,,Animation,,"['9.3', '14.9', '44.9', '23.5', '7.3']",https://movie.douban.com/subject/5941687/,
5913021.0,2008.0,Douban,11679,,,,9.1,加菲猫的幸福生活 The Garfield Show,,Comedy / Animation / Family / Children,,"['64.2', '27.5', '7.2', '0.7', '0.3']",https://movie.douban.com/subject/5913021/,
5968334.0,2011.0,Douban,86542,,,,8.2,丈夫得了抑郁症 ツレがうつになりまして。,,Drama / Romance / Family,,"['30.7', '48.8', '19.1', '1.2', '0.2']",https://movie.douban.com/subject/5968334/,
1421781.0,2005.0,Douban,41158,,,,9.0,罗马 第一季 Rome Season 1,,Drama / Action / Romance / History / War,,"['60.1', '31.7', '7.3', '0.6', '0.2']",https://movie.douban.com/subject/1421781/,
5258036.0,2011.0,Douban,13528,,,,6.8,觉醒 The Awakening,,Mystery / Thriller / Horror,,"['7.4', '31.8', '52.9', '7.1', '0.9']",https://movie.douban.com/subject/5258036/,
5208150.0,2011.0,Douban,28746,,,,9.1,轮回 Samsara,,Documentary,,"['63.7', '27.8', '7.2', '0.9', '0.4']",https://movie.douban.com/subject/5208150/,
6425116.0,2011.0,Douban,38142,,,,7.3,倭寇的踪迹,,Drama / Action / Chinese swordplay / Costume,,"['15.6', '42.6', '33.4', '6.1', '2.3']",https://movie.douban.com/subject/6425116/,
4876722.0,2010.0,Douban,411582,,,,8.5,钢的琴,,Drama / Comedy,,"['39.7', '47.1', '12.0', '0.9', '0.2']",https://movie.douban.com/subject/4876722/,
6038071.0,2011.0,Douban,9108,,,,6.3,白色：诅咒的旋律 화이트: 저주의 멜로디,,Horror,,"['7.7', '21.4', '51.5', '15.8', '3.6']",https://movie.douban.com/subject/6038071/,
19935802.0,2011.0,Douban,2836,,,,7.8,震惊世界的一天 9/11: Day That Changed the World,,Documentary,,"['17.6', '54.2', '26.9', '1.2', '0.2']",https://movie.douban.com/subject/19935802/,
5446211.0,2011.0,Douban,28890,,,,8.9,恶魔阿萨谢尔在召唤你 よんでますよ、アザゼルさん。,,Comedy / Animation / Fantasy,,"['56.5', '32.7', '9.1', '1.1', '0.5']",https://movie.douban.com/subject/5446211/,
5046033.0,2011.0,Douban,7451,,,,7.4,黑金 Or noir,,Drama,,"['15.4', '45.5', '34.3', '3.7', '1.1']",https://movie.douban.com/subject/5046033/,
4917905.0,2011.0,Douban,148090,,,,6.6,宫,,Drama / Romance / History / Fantasy / Costume,,"['17.5', '24.1', '38.5', '10.7', '9.1']",https://movie.douban.com/subject/4917905/,
4043410.0,2011.0,Douban,1013,,,,7.0,如履薄冰 Thin Ice,,Drama / Comedy / Crime,,"['8.0', '40.5', '44.9', '5.6', '1.0']",https://movie.douban.com/subject/4043410/,
6058645.0,2011.0,Douban,5057,,,,8.8,圣斗士星矢 冥王神话 第2章 聖闘士星矢 THE LOST CANVAS 冥王神話 第2章,,Fantasy,,"['54.6', '34.3', '9.7', '1.1', '0.4']",https://movie.douban.com/subject/6058645/,
3824339.0,2011.0,Douban,67286,,,,6.2,关键第四号 I Am Number Four,,Action / Sci-Fi / Thriller,,"['4.8', '20.7', '54.9', '16.4', '3.2']",https://movie.douban.com/subject/3824339/,
6875869.0,2011.0,Douban,327,,,,4.5,绝命幽灵船 The Watermen,,Thriller / Horror,,"['6.3', '4.4', '21.5', '44.8', '23.0']",https://movie.douban.com/subject/6875869/,
5386987.0,2011.0,Douban,20281,,,,7.7,红手指 新春ドラマSP 赤い指～「新参者」加賀恭一郎再び！,,Mystery / Crime,,"['19.7', '50.2', '27.7', '2.0', '0.3']",https://movie.douban.com/subject/5386987/,
10793721.0,2011.0,Douban,3542,,,,7.3,约翰逊一家的怪事 The Strange Thing About The Johnsons,,Drama / Mystery / Horror / Short,,"['13.6', '44.1', '37.2', '4.2', '0.9']",https://movie.douban.com/subject/10793721/,
5919538.0,2011.0,Douban,69084,,,,7.9,只有你 오직 그대만,,Drama / Romance,,"['26.0', '45.4', '26.5', '1.9', '0.3']",https://movie.douban.com/subject/5919538/,
6753079.0,2011.0,Douban,30986,,,,7.3,绯闻女孩 第五季 Gossip Girl Season 5,,Drama / Romance,,"['19.3', '34.9', '38.0', '6.6', '1.3']",https://movie.douban.com/subject/6753079/,
5919553.0,2011.0,Douban,38178,,,,8.4,我是特种兵,,Drama / War,,"['43.8', '39.8', '12.6', '2.0', '1.8']",https://movie.douban.com/subject/5919553/,
6026060.0,2011.0,Douban,2931,,,,8.7,日常 OAD 日常の0話,,Animation,,"['52.3', '31.9', '14.6', '0.8', '0.4']",https://movie.douban.com/subject/6026060/,
5190550.0,2011.0,Douban,4588,,,,6.7,梅根失踪 Megan Is Missing,,Drama / Thriller / Horror,,"['11.1', '30.4', '43.5', '10.6', '4.3']",https://movie.douban.com/subject/5190550/,
4942778.0,2011.0,Douban,114875,,,,4.8,白蛇传说,,Action / Romance / Fantasy / Costume,,"['2.9', '7.8', '35.5', '35.7', '18.1']",https://movie.douban.com/subject/4942778/,
6013886.0,2011.0,Douban,27506,,,,6.9,你为我着迷 넌 내게 반했어,,Comedy,,"['14.8', '29.1', '45.5', '9.1', '1.4']",https://movie.douban.com/subject/6013886/,
6013893.0,2011.0,Douban,123300,,,,8.2,城市猎人 시티헌터,,Drama / Action / Thriller,,"['33.6', '44.9', '19.1', '1.9', '0.6']",https://movie.douban.com/subject/6013893/,
4328443.0,2011.0,Douban,53639,,,,8.5,高地战 고지전,,Drama / War,,"['42.5', '43.6', '12.1', '1.2', '0.7']",https://movie.douban.com/subject/4328443/,
4946963.0,2010.0,Douban,66428,,,,8.1,光棍儿,,Drama / Comedy / Homosexual,,"['29.2', '49.4', '18.5', '2.1', '0.9']",https://movie.douban.com/subject/4946963/,
10466341.0,2011.0,Douban,26356,,,,7.4,鬼打墙 Enter Nowhere,,Drama / Mystery / Thriller,,"['14.3', '47.7', '34.0', '3.4', '0.6']",https://movie.douban.com/subject/10466341/,
6558797.0,2011.0,Douban,38566,,,,8.9,High Kick 短腿的反击 하이킥! 짧은 다리의 역습,,Comedy / Family,,"['57.5', '32.7', '8.5', '0.9', '0.4']",https://movie.douban.com/subject/6558797/,
5151890.0,2011.0,Douban,13219,,,,6.7,特种部队 Forces spéciales,,Drama / Action / Adventure,,"['10.0', '29.3', '46.9', '11.5', '2.3']",https://movie.douban.com/subject/5151890/,
5244092.0,2011.0,Douban,102757,,,,7.4,翻滚吧！阿信 翻滾吧！阿信,,Drama / Comedy / Sport,,"['16.3', '42.5', '36.5', '4.2', '0.5']",https://movie.douban.com/subject/5244092/,
4281535.0,2011.0,Douban,4124,,,,6.8,好医生 The Good Doctor,,Drama / Thriller,,"['8.2', '32.4', '50.0', '7.9', '1.4']",https://movie.douban.com/subject/4281535/,
4826330.0,2011.0,Douban,94042,,,,6.6,朋友也上床 Friends with Benefits,,Comedy / Romance,,"['6.4', '27.5', '56.5', '8.5', '1.0']",https://movie.douban.com/subject/4826330/,
5364987.0,2011.0,Douban,58025,,,,3.6,孤岛惊魂,,Mystery / Thriller / Horror,,"['4.6', '2.4', '13.1', '29.0', '50.9']",https://movie.douban.com/subject/5364987/,
4707596.0,2011.0,Douban,51310,,,,5.4,财神客栈 財神客棧,,Comedy / Action / Mystery / Costume,,"['3.3', '10.6', '46.3', '29.9', '9.8']",https://movie.douban.com/subject/4707596/,
5332266.0,2011.0,Douban,29504,,,,7.1,恋之罪 恋の罪,,Drama / Thriller / Eroticism / Crime,,"['16.6', '35.3', '38.7', '7.5', '1.9']",https://movie.douban.com/subject/5332266/,
5256418.0,2011.0,Douban,28222,,,,5.1,极速天使,,Drama / Action,,"['3.3', '8.4', '40.8', '34.4', '13.1']",https://movie.douban.com/subject/5256418/,
4935011.0,2011.0,Douban,100964,,,,8.0,白兔糖 うさぎドロップ,,Drama / Comedy,,"['25.3', '49.6', '23.3', '1.5', '0.2']",https://movie.douban.com/subject/4935011/,
6109756.0,2011.0,Douban,4965,,,,7.6,"奥斯陆，8月31日 Oslo, 31. august",,Drama,,"['19.0', '48.3', '28.8', '3.2', '0.7']",https://movie.douban.com/subject/6109756/,
5977487.0,2011.0,Douban,1332,,,,8.9,诺言 The Promise,,Drama,,"['61.3', '27.3', '8.0', '1.7', '1.6']",https://movie.douban.com/subject/5977487/,
4906427.0,2011.0,Douban,92831,,,,6.3,万有引力,,Drama / Comedy / Romance / Mystery,,"['5.1', '24.5', '53.6', '14.2', '2.7']",https://movie.douban.com/subject/4906427/,
6874567.0,2011.0,Douban,7256,,,,6.5,惊叫大电影 Chillerama,,Comedy / Horror,,"['12.4', '26.0', '42.1', '14.7', '4.8']",https://movie.douban.com/subject/6874567/,
3282392.0,2011.0,Douban,5822,,,,6.8,海狸 The Beaver,,Drama / Comedy / Family,,"['8.7', '32.5', '50.6', '7.3', '0.9']",https://movie.douban.com/subject/3282392/,
3735003.0,2011.0,Douban,8250,,,,6.1,新天师斗僵尸 Fright Night,,Comedy / Horror,,"['4.9', '19.7', '55.9', '16.4', '3.0']",https://movie.douban.com/subject/3735003/,
4861405.0,2011.0,Douban,2864,,,,6.6,太平洋的奇迹 太平洋の奇跡－フォックスと呼ばれた男,,Drama / War,,"['13.2', '26.2', '43.7', '10.6', '6.3']",https://movie.douban.com/subject/4861405/,
6804960.0,2011.0,Douban,3996,,,,8.4,天堂岛疑云 第一季 Death in Paradise Season 1,,Mystery / Crime,,"['36.3', '50.5', '12.4', '0.6', '0.2']",https://movie.douban.com/subject/6804960/,
5969389.0,2011.0,Douban,4979,,,,9.1,他们在岛屿写作：化城再来人 他們在島嶼寫作：化城再來人,,Documentary,,"['62.8', '31.1', '5.4', '0.4', '0.3']",https://movie.douban.com/subject/5969389/,
5295610.0,2011.0,Douban,26168,,,,8.2,第八日的蝉 八日目の蟬,,Drama,,"['31.8', '49.7', '16.5', '1.6', '0.4']",https://movie.douban.com/subject/5295610/,
4896263.0,2011.0,Douban,198742,,,,6.5,将爱情进行到底,,Drama / Romance,,"['8.2', '29.2', '47.0', '12.5', '3.1']",https://movie.douban.com/subject/4896263/,
5924360.0,2011.0,Douban,4094,,,,6.5,竞雄女侠秋瑾,,Drama / Action / Biography,,"['11.8', '24.5', '46.5', '12.9', '4.3']",https://movie.douban.com/subject/5924360/,
4304402.0,2010.0,Douban,93782,,,,8.7,精英部队2：大敌当前 Tropa de Elite 2 - O Inimigo Agora É Outro,,Drama / Action / Thriller / Crime,,"['47.8', '39.8', '11.1', '1.0', '0.3']",https://movie.douban.com/subject/4304402/,
6952149.0,2012.0,Douban,247649,,,,9.7,绝命毒师 第五季 Breaking Bad Season 5,,Drama / Crime,,"['86.3', '11.3', '1.9', '0.2', '0.2']",https://movie.douban.com/subject/6952149/,
3592853.0,2012.0,Douban,406821,,,,7.2,饥饿游戏 The Hunger Games,,Action / Sci-Fi / Adventure,,"['14.5', '38.7', '38.5', '6.8', '1.5']",https://movie.douban.com/subject/3592853/,
3143676.0,2011.0,Douban,277119,,,,7.6,林中小屋 The Cabin in the Woods,,Horror,,"['20.0', '45.4', '29.3', '4.3', '1.0']",https://movie.douban.com/subject/3143676/,
6558062.0,2012.0,Douban,289111,,,,9.5,权力的游戏 第二季 Game of Thrones Season 2,,Drama / Fantasy / Adventure,,"['77.8', '19.2', '2.7', '0.2', '0.1']",https://movie.douban.com/subject/6558062/,
10537853.0,2012.0,Douban,281623,,,,8.6,万箭穿心,,Drama / Family,,"['44.7', '44.3', '9.8', '0.8', '0.4']",https://movie.douban.com/subject/10537853/,
3771562.0,2012.0,Douban,428165,,,,7.7,普罗米修斯 Prometheus,,Sci-Fi / Thriller / Adventure,,"['22.3', '45.2', '27.7', '3.8', '1.0']",https://movie.douban.com/subject/3771562/,
6890730.0,2012.0,Douban,407193,,,,7.6,寒战 寒戰,,Drama / Action / Crime,,"['16.8', '50.4', '29.9', '2.5', '0.4']",https://movie.douban.com/subject/6890730/,
6710798.0,2012.0,Douban,34382,,,,6.7,恩娇 은교,,Drama / Romance,,"['9.4', '30.2', '49.9', '8.9', '1.6']",https://movie.douban.com/subject/6710798/,
6080775.0,2012.0,Douban,241748,,,,6.8,黄金大劫案,,Drama / Comedy / Action / Romance / History / War,,"['11.1', '33.5', '43.9', '9.4', '2.2']",https://movie.douban.com/subject/6080775/,
4176542.0,2012.0,Douban,270696,,,,7.8,杀生,,Drama / Mystery,,"['23.1', '50.0', '23.4', '2.8', '0.8']",https://movie.douban.com/subject/4176542/,
6738735.0,2012.0,Douban,94807,,,,7.3,大追捕,,Drama / Action / Mystery / Thriller / Crime,,"['15.4', '42.2', '37.3', '4.4', '0.6']",https://movie.douban.com/subject/6738735/,
1889242.0,2012.0,Douban,54606,,,,7.8,林肯 Lincoln,,Drama / Biography / History,,"['21.3', '49.5', '26.4', '2.3', '0.5']",https://movie.douban.com/subject/1889242/,
3742937.0,2012.0,Douban,138742,,,,6.7,超级战舰 Battleship,,Action / Sci-Fi / Adventure / Disaster,,"['9.4', '30.4', '47.4', '10.6', '2.1']",https://movie.douban.com/subject/3742937/,
6860160.0,2012.0,Douban,367710,,,,8.7,悲惨世界 Les Misérables,,Drama / Romance / Musical,,"['49.3', '37.9', '11.2', '1.2', '0.3']",https://movie.douban.com/subject/6860160/,
6532822.0,2012.0,Douban,219391,,,,6.4,生化危机5：惩罚 Resident Evil: Retribution,,Action / Sci-Fi / Horror,,"['11.7', '22.6', '45.5', '16.1', '4.1']",https://movie.douban.com/subject/6532822/,
6142597.0,2012.0,Douban,91110,,,,9.1,新闻编辑室 第一季 The Newsroom Season 1,,Drama,,"['65.6', '26.8', '6.3', '1.0', '0.4']",https://movie.douban.com/subject/6142597/,
2129132.0,2012.0,Douban,367687,,,,7.8,超凡蜘蛛侠 The Amazing Spider-Man,,Action / Sci-Fi / Fantasy / Adventure,,"['22.7', '46.2', '28.1', '2.6', '0.5']",https://movie.douban.com/subject/2129132/,
6880497.0,2012.0,Douban,172930,,,,8.5,盗钥匙的方法 鍵泥棒のメソッド,,Drama / Comedy,,"['38.6', '48.8', '11.9', '0.6', '0.1']",https://movie.douban.com/subject/6880497/,
3036473.0,2012.0,Douban,203746,,,,7.7,勇敢传说 Brave,,Comedy / Animation / Fantasy / Adventure,,"['20.4', '46.1', '30.5', '2.6', '0.4']",https://movie.douban.com/subject/3036473/,
10466639.0,2012.0,Douban,18246,,,,6.7,致命录像带 V/H/S,,Thriller / Horror,,"['11.2', '28.7', '45.7', '11.5', '3.0']",https://movie.douban.com/subject/10466639/,
6788517.0,2012.0,Douban,21905,,,,6.4,无人生还 No One Lives,,Thriller / Horror,,"['8.9', '24.7', '48.9', '14.4', '3.1']",https://movie.douban.com/subject/6788517/,
2567647.0,2012.0,Douban,83201,,,,8.4,福音战士新剧场版：Q ヱヴァンゲリヲン新劇場版：Q,,Drama / Sci-Fi / Animation,,"['43.8', '35.3', '16.7', '2.9', '1.2']",https://movie.douban.com/subject/2567647/,
10733396.0,2014.0,Douban,2244,,,,7.4,礼物 禮物,,Animation / Short,,"['16.5', '43.7', '35.5', '3.4', '0.9']",https://movie.douban.com/subject/10733396/,
3993559.0,2012.0,Douban,202526,,,,8.8,赛德克·巴莱 賽德克·巴萊,,Drama / History / War,,"['53.9', '36.2', '8.7', '0.8', '0.4']",https://movie.douban.com/subject/3993559/,
10344754.0,2012.0,Douban,254550,,,,7.6,毒战 毒戰,,Drama / Action / Crime,,"['18.8', '47.5', '29.4', '3.5', '0.8']",https://movie.douban.com/subject/10344754/,
6965622.0,2012.0,Douban,54561,,,,8.4,悬崖,,Drama / Mystery / History / War,,"['41.1', '42.6', '13.4', '1.9', '1.0']",https://movie.douban.com/subject/6965622/,
6558801.0,2012.0,Douban,110128,,,,8.1,浪客剑心 るろうに剣心,,Drama / Action / Costume,,"['30.5', '48.0', '19.5', '1.6', '0.4']",https://movie.douban.com/subject/6558801/,
4807924.0,2012.0,Douban,285679,,,,7.2,泰迪熊 Ted,,Comedy,,"['14.1', '38.6', '40.2', '6.0', '1.0']",https://movie.douban.com/subject/4807924/,
11498785.0,2012.0,Douban,101107,,,,9.0,JOJO的奇妙冒险 ジョジョの奇妙な冒険,,Drama / Action / Animation / Adventure,,"['64.2', '26.4', '7.6', '1.1', '0.7']",https://movie.douban.com/subject/11498785/,
6110546.0,2012.0,Douban,94206,,,,7.3,安娜·卡列尼娜 Anna Karenina,,Drama / Romance,,"['14.8', '42.4', '37.1', '4.9', '0.8']",https://movie.douban.com/subject/6110546/,
11537964.0,2012.0,Douban,7149,,,,7.7,有人赞美聪慧，有人则不,,Drama / Family / Children,,"['20.7', '50.0', '26.1', '2.5', '0.8']",https://movie.douban.com/subject/11537964/,
3530403.0,2012.0,Douban,413764,,,,8.1,云图 Cloud Atlas,,Drama / Sci-Fi / Mystery,,"['34.2', '42.4', '19.7', '2.8', '0.9']",https://movie.douban.com/subject/3530403/,
5996800.0,2012.0,Douban,107353,,,,5.8,太极1：从零开始,,Comedy / Action / Fantasy / Chinese swordplay / Costume,,"['5.1', '16.3', '47.8', '22.8', '8.0']",https://movie.douban.com/subject/5996800/,
10543521.0,2012.0,Douban,25259,,,,9.0,妙警贼探 第四季 White Collar Season 4,,Drama / Comedy / Mystery / Crime,,"['59.8', '32.7', '6.9', '0.4', '0.1']",https://movie.douban.com/subject/10543521/,
3269068.0,2012.0,Douban,303758,,,,8.1,精灵旅社 Hotel Transylvania,,Comedy / Animation / Fantasy,,"['28.3', '50.7', '19.6', '1.2', '0.2']",https://movie.douban.com/subject/3269068/,
10748498.0,2012.0,Douban,21006,,,,8.2,汉娜·阿伦特 Hannah Arendt,,Drama / Biography,,"['31.5', '49.3', '17.3', '1.5', '0.3']",https://movie.douban.com/subject/10748498/,
10733357.0,2012.0,Douban,21505,,,,6.8,两个月亮 두 개의 달,,Mystery / Horror,,"['9.2', '32.1', '48.0', '9.1', '1.6']",https://movie.douban.com/subject/10733357/,
6875615.0,2012.0,Douban,37525,,,,6.9,险恶 Sinister,,Thriller / Horror,,"['10.6', '34.1', '45.6', '8.3', '1.4']",https://movie.douban.com/subject/6875615/,
5995338.0,2012.0,Douban,32592,,,,7.7,如沐爱河 Like Someone in Love,,Drama,,"['20.7', '48.2', '27.1', '3.2', '0.8']",https://movie.douban.com/subject/5995338/,
11226092.0,2012.0,Douban,60074,,,,8.3,中二病也要谈恋爱！ 中二病でも恋がしたい！,,Comedy / Animation,,"['40.3', '40.0', '16.9', '2.1', '0.7']",https://movie.douban.com/subject/11226092/,
6390832.0,2012.0,Douban,51980,,,,7.4,迫降航班 Flight,,Drama / Disaster,,"['13.2', '47.3', '36.6', '2.5', '0.4']",https://movie.douban.com/subject/6390832/,
6053731.0,2012.0,Douban,58594,,,,7.0,超能失控 Chronicle,,Drama / Sci-Fi / Thriller,,"['12.1', '37.5', '41.7', '7.3', '1.4']",https://movie.douban.com/subject/6053731/,
5346468.0,2012.0,Douban,48340,,,,7.7,生化危机：诅咒 バイオハザード ダムネーション,,Action / Sci-Fi / Animation / Thriller / Horror,,"['20.7', '48.9', '27.7', '2.3', '0.5']",https://movie.douban.com/subject/5346468/,
11527487.0,2012.0,Douban,80200,,,,8.5,弗兰西丝·哈 Frances Ha,,Drama / Comedy,,"['40.3', '45.5', '12.8', '1.2', '0.3']",https://movie.douban.com/subject/11527487/,
6522269.0,2012.0,Douban,449442,,,,9.6,神探夏洛克 第二季 Sherlock Season 2,,Drama / Mystery / Crime,,"['82.5', '15.4', '1.9', '0.1', '0.1']",https://movie.douban.com/subject/6522269/,
6537486.0,2012.0,Douban,189145,,,,8.5,登堂入室 Dans la maison,,Drama / Mystery,,"['40.6', '45.6', '12.3', '1.1', '0.4']",https://movie.douban.com/subject/6537486/,
3569911.0,2012.0,Douban,120617,,,,7.1,全面回忆 Total Recall,,Action / Sci-Fi / Thriller / Adventure,,"['11.2', '40.1', '42.7', '5.2', '0.8']",https://movie.douban.com/subject/3569911/,
10522066.0,2012.0,Douban,13097,,,,7.5,待绽蔷薇 Starlet,,Drama / Eroticism,,"['17.6', '44.2', '32.8', '4.1', '1.2']",https://movie.douban.com/subject/10522066/,
